"files","label"
"images/bostoncommon_2013_08_08_115854.jpg",0
"images/lethbridge_2016_11_09_113105.jpg",0
"images/bitterootvalley_2013_02_27_120021.jpg",0
"images/joshuatree_2002_12_23_120000.jpg",1
"images/shenandoah_2014_12_01_110107.jpg",1
"images/NEON.D06.KONZ.DP1.00033_2018_01_20_120005.jpg",0
"images/pasayten_2015_12_03_120100.jpg",3
"images/niwot5_2017_06_02_120007.jpg",0
"images/NEON.D07.LECO.DP1.20002_2018_02_25_120006.jpg",0
"images/alligatorriver_2012_05_06_120108.jpg",0
"images/harvard_2016_07_12_120138.jpg",0
"images/hawbeckereddy_2018_02_15_120007.jpg",0
"images/bitterootvalley_2010_05_11_120000.jpg",1
"images/kaweah_2011_09_07_120100.jpg",1
"images/usgseros_2016_08_13_120005.jpg",0
"images/eslma_2016_01_08_120106.jpg",0
"images/tobiaspeak_2018_02_16_120232.jpg",2
"images/eastend2_2017_02_27_114605.jpg",0
"images/robinson_2017_10_19_072805.jpg",1
"images/harvard_2010_12_28_120135.jpg",0
"images/cperuvb_2015_07_23_120009.jpg",0
"images/sequoia_2017_09_07_120142.jpg",1
"images/austincary_2018_04_07_120009.jpg",1
"images/rosemountnprs_2018_01_17_120000.jpg",0
"images/lisbran_2016_01_31_115210.jpg",1
"images/umichbiological_2010_09_06_133125.jpg",0
"images/ahwahnee_2009_08_18_120000.jpg",0
"images/usmpj_2013_10_08_120109.jpg",0
"images/humnokericea_2016_05_19_120008.jpg",0
"images/segablackpoint_2017_10_03_115403.jpg",0
"images/spruceT6P08_2016_04_03_120006.jpg",0
"images/kendall_2015_08_06_120922.jpg",0
"images/elverde_2017_04_20_120005.jpg",0
"images/dollysods_2017_11_12_120032.jpg",2
"images/bigbend_2009_05_06_120500.jpg",1
"images/bartlettir_2011_06_26_120145.jpg",0
"images/mayberry_2015_11_25_114500.jpg",0
"images/breckenridge_2013_04_28_120050.jpg",1
"images/NEON.D10.CPER.DP1.00042_2017_02_16_120005.jpg",0
"images/chibougamau_2009_11_02_120138.jpg",0
"images/tonzi_2013_02_23_120101.jpg",0
"images/sequoia_2005_11_09_130000.jpg",0
"images/glacier_2011_12_23_120133.jpg",1
"images/imcrkridge1_2017_05_16_120606.jpg",3
"images/smokypurchase_2017_06_05_120142.jpg",0
"images/helibase_2011_06_04_120000.jpg",2
"images/underhill_2012_08_19_120138.jpg",0
"images/readingma_2014_11_23_120105.jpg",0
"images/harvard_2014_07_16_120137.jpg",0
"images/mistassibi_2015_08_10_120200.jpg",0
"images/harvardgarden_2016_12_29_125405.jpg",0
"images/NEON.D08.MAYF.DP1.20002_2017_04_01_120006.jpg",0
"images/tobiaspeak_2015_07_13_120150.jpg",2
"images/grandteton_2015_08_09_120007.jpg",0
"images/alligatorriver_2017_06_23_113116.jpg",1
"images/ahwahnee_2008_10_23_120900.jpg",0
"images/smokylook_2000_04_23_140000.jpg",1
"images/caryinstitute_2013_05_25_120811.jpg",0
"images/joycekilmer_2012_07_12_120106.jpg",3
"images/vaira_2014_05_29_120106.jpg",0
"images/howland2_2014_04_18_120002.jpg",0
"images/olympic_2010_08_27_130100.jpg",0
"images/bridger_2010_12_08_120000.jpg",1
"images/NEON.D01.BART.DP1.00042_2018_02_22_120006.jpg",0
"images/uiefswitchgrass_2014_12_26_120000.jpg",0
"images/esalb_2017_05_01_120102.jpg",0
"images/aguatibiaeast_2018_01_27_120004.jpg",2
"images/huntington_2014_11_02_121143.jpg",1
"images/butte_2016_12_22_120033.jpg",0
"images/missouriozarks_2012_10_17_120107.jpg",2
"images/shermanpeak1_2009_06_20_120200.jpg",1
"images/bbc4_2016_04_13_120007.jpg",0
"images/shamrock_2007_01_10_120000.jpg",0
"images/stjones_2017_04_03_120008.jpg",0
"images/segablackpoint_2016_11_29_115029.jpg",0
"images/ashburnham_2013_01_13_120104.jpg",3
"images/uiefswitchgrass_2017_03_27_120000.jpg",1
"images/NEON.D18.TOOL.DP1.00033_2018_04_19_120005.jpg",1
"images/worcester_2016_02_11_120136.jpg",0
"images/boundarywaters_2014_10_02_120017.jpg",0
"images/joshuatree_2007_05_03_110000.jpg",1
"images/turkeypointdbf_2016_07_12_120110.jpg",0
"images/alligatorriver_2013_06_23_120120.jpg",0
"images/thompsonfarm2N_2010_08_30_120200.jpg",0
"images/kamuela_2011_05_10_120146.jpg",0
"images/niwot2_2012_04_02_120142.jpg",1
"images/vaira_2010_08_31_120200.jpg",0
"images/canadaoa2_2016_11_19_120006.jpg",0
"images/hubbardbrookml_2015_04_13_120002.jpg",0
"images/oakville_2017_08_21_120007.jpg",0
"images/NEON.D19.HEAL.DP1.00033_2017_08_23_120005.jpg",0
"images/sweetbriar_2015_03_01_120007.jpg",1
"images/NEON.D08.TALL.DP1.00033_2017_06_09_120006.jpg",0
"images/dollysods_2014_12_05_110033.jpg",3
"images/bostoncommon_2017_04_24_120415.jpg",0
"images/NEON.D02.SERC.DP1.00042_2017_03_10_120005.jpg",0
"images/imcrkridge1_2014_10_22_120608.jpg",0
"images/morganmonroe_2014_11_26_113137.jpg",1
"images/uiefprairie_2012_02_13_113833.jpg",0
"images/cucamongasouth_2011_04_24_120000.jpg",3
"images/NEON.D09.DCFS.DP1.00042_2018_02_07_120005.jpg",0
"images/sequoia_2007_05_20_120000.jpg",2
"images/jasperridge_2016_12_09_120002.jpg",0
"images/snipelake_2013_09_19_120141.jpg",0
"images/NEON.D07.ORNL.DP1.00042_2017_09_08_120005.jpg",0
"images/nationalcapital_2006_02_10_150000.jpg",0
"images/lethbridge_2011_12_30_113110.jpg",0
"images/smokylook_2007_03_13_140000.jpg",1
"images/drippingsprings_2003_03_26_120000.jpg",0
"images/bbc4_2017_10_10_120008.jpg",0
"images/readingma_2012_06_04_120106.jpg",0
"images/uiefmiscanthus_2011_10_26_113857.jpg",0
"images/armoklahoma_2008_06_20_100033.jpg",0
"images/nationalcapital_2015_07_22_140052.jpg",0
"images/imcrkridge1_2016_08_18_120611.jpg",0
"images/sanford_2016_07_19_120104.jpg",0
"images/lethbridge_2014_01_21_120126.jpg",0
"images/sanjacinto_2010_06_07_120300.jpg",0
"images/ashburnham_2015_03_02_120105.jpg",1
"images/shahariya_2011_09_26_120000.jpg",0
"images/shermanpeak2_2016_09_25_120107.jpg",0
"images/kendall_2017_11_13_113112.jpg",0
"images/kamuela_2011_09_23_120146.jpg",0
"images/westpond_2013_08_18_114500.jpg",0
"images/helibase_2016_01_08_120029.jpg",0
"images/NEON.D05.STEI.DP1.00042_2017_12_24_120005.jpg",0
"images/sanford_2017_04_12_120104.jpg",0
"images/lethbridge_2013_02_07_120112.jpg",0
"images/torgnon-nd_2014_10_31_120000.jpg",0
"images/esalb_2016_09_22_120104.jpg",0
"images/hubbardbrook_2016_08_13_120132.jpg",0
"images/columbiarivergorge_2010_06_17_120100.jpg",0
"images/bigbend_2008_08_20_130000.jpg",1
"images/monture_2013_03_05_120705.jpg",0
"images/oakridge2_2007_10_27_152000.jpg",0
"images/konza_2012_08_29_113104.jpg",0
"images/ninemileprairie_2016_10_22_120009.jpg",0
"images/southerngreatplains_2014_03_19_120108.jpg",0
"images/kaweah_2016_07_10_120023.jpg",1
"images/hubbardbrook_2010_07_09_120135.jpg",0
"images/spruceT9P17_2017_06_16_111406.jpg",0
"images/harvardblo_2010_09_23_120143.jpg",0
"images/spruceT2P20_2017_02_05_120906.jpg",0
"images/armoklahoma_2009_10_26_095612.jpg",0
"images/silverton_2013_10_14_120109.jpg",0
"images/jasperridge_2014_06_01_120001.jpg",0
"images/spruceshrub_2014_06_11_120346.jpg",0
"images/olympic_2011_08_08_120000.jpg",1
"images/mayberry_2017_10_23_114500.jpg",0
"images/monture_2010_11_12_120000.jpg",0
"images/snakerivermn_2017_11_13_120155.jpg",0
"images/boundarywaters_2017_05_15_120019.jpg",0
"images/bbc3_2015_08_23_120007.jpg",0
"images/sevilletashrub_2015_07_02_120007.jpg",0
"images/aguatibiaeast_2009_08_28_120000.jpg",2
"images/groundhog_2009_10_19_113138.jpg",0
"images/ahwahnee_2018_03_20_120219.jpg",0
"images/jasperridge_2013_08_16_120414.jpg",0
"images/howland2_2017_04_10_120003.jpg",0
"images/joycekilmer_2015_09_02_120045.jpg",0
"images/breckenridge_2015_11_08_120013.jpg",0
"images/turtleback_2017_03_07_120154.jpg",0
"images/columbiarivergorge_2012_08_24_120037.jpg",0
"images/coweeta_2013_02_04_120132.jpg",0
"images/kaweah_2013_12_24_120037.jpg",0
"images/niwot2_2010_07_12_120140.jpg",0
"images/coweeta_2014_11_10_120134.jpg",0
"images/mandanh5_2015_11_28_120006.jpg",0
"images/proctor_2012_04_16_121637.jpg",0
"images/yatir_2014_01_13_120000.jpg",0
"images/joshuatree_2015_01_09_120046.jpg",0
"images/grandcanyon_2015_06_24_120053.jpg",0
"images/dollysods_2013_06_16_120125.jpg",0
"images/monture_2008_01_21_120000.jpg",0
"images/snipelake_2014_04_12_120813.jpg",0
"images/howland2_2015_04_09_120003.jpg",0
"images/woodshole_2015_09_21_120430.jpg",0
"images/NEON.D18.TOOL.DP1.00033_2018_03_05_120006.jpg",0
"images/barrocolorado_2014_07_15_120101.jpg",0
"images/harvardhemlock2_2017_02_10_120008.jpg",0
"images/nationalcapital_2014_09_05_120049.jpg",0
"images/bbc3_2015_06_26_120007.jpg",0
"images/uwmfieldsta_2016_03_09_120108.jpg",0
"images/shalehillsczo_2014_05_10_113103.jpg",1
"images/mayberry_2011_08_16_114500.jpg",0
"images/mountranier_2017_02_06_060044.jpg",0
"images/columbiarivergorge_2013_01_12_120045.jpg",0
"images/dukehw_2016_01_18_120110.jpg",0
"images/mountzirkel_2001_10_22_120000.jpg",0
"images/hubbardbrooksfws_2014_10_05_090002.jpg",0
"images/jadraas_2017_03_26_120000.jpg",0
"images/baldmountain2_2014_01_05_120007.jpg",0
"images/imcrkridge1_2018_01_03_120610.jpg",0
"images/archboldwet_2016_12_25_113006.jpg",0
"images/arsgreatbasinltar098_2017_12_09_120000.jpg",3
"images/jernort_2016_12_24_120005.jpg",0
"images/imcrkridge0_2012_09_15_120607.jpg",0
"images/smokylook_2014_06_11_120124.jpg",3
"images/teddy_2009_06_19_120100.jpg",3
"images/uiefswitchgrass_2017_02_18_120000.jpg",2
"images/nationalelkrefuge_2016_08_26_120007.jpg",0
"images/olympic_2007_10_28_130000.jpg",3
"images/kelloggcorn_2014_09_01_110300.jpg",0
"images/harvardlph_2013_11_02_114904.jpg",2
"images/nahuku_2015_12_20_120009.jpg",0
"images/gatesofthemountains_2006_08_23_120000.jpg",1
"images/northinletsaltmarsh_2017_10_28_120405.jpg",0
"images/hubbardbrook_2015_01_01_120135.jpg",2
"images/arsgacp1_2017_06_07_120000.jpg",3
"images/gcesapelo_2017_10_28_120002.jpg",0
"images/smokypurchase_2015_06_20_120118.jpg",3
"images/grandcanyon_2007_11_16_120000.jpg",1
"images/arbutuslake_2012_12_18_120133.jpg",3
"images/bostoncommon_2013_06_13_115216.jpg",0
"images/jasperridge_2016_04_04_120001.jpg",0
"images/uiefmaize_2014_10_23_120000.jpg",0
"images/luckyhills_2015_11_07_120127.jpg",0
"images/nevcanspg3a_2016_12_28_120905.jpg",0
"images/morganmonroe_2010_06_03_113137.jpg",2
"images/kaweah_2009_10_11_120200.jpg",1
"images/aguatibiaeast_2008_04_19_120000.jpg",3
"images/smokylook_2001_01_27_150000.jpg",1
"images/monture_2003_01_24_120000.jpg",3
"images/imcrkridge1_2013_04_16_120608.jpg",0
"images/pace_2017_12_16_115105.jpg",0
"images/morganmonroe_2016_05_22_123137.jpg",0
"images/pointreyes_2010_10_15_120400.jpg",1
"images/gatesofthemountains_2002_01_13_120000.jpg",3
"images/boundarywaters_2018_01_10_120014.jpg",0
"images/twitchell_2014_01_31_114500.jpg",3
"images/proctor_2015_04_29_121637.jpg",0
"images/smokypurchase_2005_01_18_150000.jpg",0
"images/portalsworth_2013_07_20_120149.jpg",2
"images/NEON.D01.BART.DP1.00042_2017_10_28_120005.jpg",0
"images/umichbiological_2014_05_25_120003.jpg",0
"images/aguatibiaeast_2014_04_07_080002.jpg",0
"images/helibase_2008_12_28_120700.jpg",2
"images/mayberry_2012_05_31_114500.jpg",0
"images/howland1_2010_05_06_120143.jpg",3
"images/coville_2014_09_07_120100.jpg",0
"images/proctor_2012_06_02_114928.jpg",3
"images/mammothcave_2015_09_19_120053.jpg",3
"images/willamettewheat_2015_08_15_120008.jpg",3
"images/ashburnham_2011_09_28_120102.jpg",1
"images/northattleboroma_2015_05_13_120923.jpg",3
"images/silaslittle_2016_07_11_120107.jpg",2
"images/mammothcave_2003_01_17_130000.jpg",0
"images/laurentides_2012_07_02_120123.jpg",2
"images/harvard_2012_07_22_120138.jpg",0
"images/turkeypointenf74_2017_01_20_120110.jpg",3
"images/monture_2004_03_01_120000.jpg",0
"images/burdettericec_2016_04_11_115318.jpg",3
"images/laupahoehoe_2017_06_27_115011.jpg",3
"images/pointreyes_2010_06_01_120200.jpg",3
"images/spruceA0P21_2017_12_19_115005.jpg",0
"images/monteblanco_2017_07_04_114605.jpg",0
"images/cafcookeastltar01_2018_04_03_120007.jpg",0
"images/smokypurchase_2004_06_21_140000.jpg",3
"images/ivotuk_2010_07_15_120000.jpg",0
"images/mineralking_2017_08_12_130053.jpg",0
"images/shermanpeak2_2016_09_24_120106.jpg",0
"images/spruceT0P19E_2016_07_26_121306.jpg",0
"images/harvardhemlock_2014_06_14_120144.jpg",3
"images/shiningrock_2016_07_30_120759.jpg",2
"images/imcrkridge1_2017_07_18_120612.jpg",2
"images/uiefmiscanthus_2011_10_23_113852.jpg",2
"images/archboldpnotx_2017_04_05_120007.jpg",1
"images/kelloggrestoredprairie_2016_05_12_120042.jpg",2
"images/NEON.D07.WALK.DP1.20002_2016_11_04_120006.jpg",0
"images/mounthood_2005_11_01_120000.jpg",3
"images/dollysods_2016_10_15_120020.jpg",2
"images/sedgwick_2012_01_21_120000.jpg",2
"images/imcrkridge0_2016_11_02_120605.jpg",1
"images/contactcreek_2012_10_25_121209.jpg",0
"images/willamettepoplar_2017_02_07_120009.jpg",0
"images/ibp_2016_12_28_120009.jpg",0
"images/boundarywaters_2010_04_09_120000.jpg",3
"images/NEON.D19.HEAL.DP1.00033_2017_11_20_120006.jpg",0
"images/kansas_2016_02_24_120900.jpg",1
"images/turtleback_2007_05_16_100000.jpg",0
"images/NEON.D13.MOAB.DP1.00042_2018_01_19_120006.jpg",3
"images/willamettegrass_2015_09_10_120008.jpg",0
"images/forbes_2017_04_23_120114.jpg",2
"images/torgnon-nd_2011_09_14_120000.jpg",0
"images/nationalcapital_2003_08_27_140000.jpg",3
"images/rosemountg21_2016_07_14_120000.jpg",0
"images/appledore_2010_08_26_120000.jpg",1
"images/kaweah_2010_04_25_120200.jpg",0
"images/twitchell_2012_06_12_114500.jpg",0
"images/monture_2013_12_11_120044.jpg",3
"images/uiefmaize_2013_02_02_120000.jpg",3
"images/kelloggoldfield_2017_05_12_120052.jpg",0
"images/canadaOA_2014_07_02_120313.jpg",3
"images/NEON.D14.SRER.DP1.00042_2017_09_16_120006.jpg",0
"images/sevilletagrass_2014_12_24_120006.jpg",0
"images/uiefmiscanthus_2010_01_24_122247.jpg",0
"images/ibp_2016_01_13_120007.jpg",0
"images/monture_2001_10_27_120000.jpg",0
"images/NEON.D05.UNDE.DP1.00042_2018_03_09_120006.jpg",0
"images/cucamongasouth_2015_10_21_120022.jpg",0
"images/grandteton_2015_09_18_120008.jpg",3
"images/acadia_2008_04_03_140000.jpg",1
"images/bigbend_2003_12_11_140000.jpg",2
"images/oregonYP_2014_08_08_113108.jpg",2
"images/jersand_2018_01_19_120006.jpg",1
"images/ashburnham_2013_01_08_120105.jpg",2
"images/harvardhemlock_2013_04_22_120144.jpg",0
"images/harvard_2014_07_21_120138.jpg",1
"images/cperuvb_2015_08_08_120009.jpg",2
"images/upperbuffalo_2011_10_26_120140.jpg",2
"images/aguatibianorth_2006_09_21_120000.jpg",0
"images/pasayten_2009_05_25_120000.jpg",2
"images/NEON.D02.POSE.DP1.20002_2017_08_06_120006.jpg",0
"images/laurentides_2016_02_14_120049.jpg",0
"images/drippingsprings_2008_12_21_120000.jpg",0
"images/grandcanyon_2014_08_18_120455.jpg",2
"images/queens_2010_01_11_120136.jpg",0
"images/howland2_2012_09_15_123132.jpg",0
"images/howland1_2016_12_19_120145.jpg",0
"images/underhill_2012_10_09_120255.jpg",2
"images/harvardbarn_2014_09_20_120104.jpg",3
"images/mountranier_2006_10_23_090000.jpg",0
"images/NEON.D06.KONZ.DP1.00042_2017_12_11_120006.jpg",0
"images/laurentides_2011_12_27_120950.jpg",1
"images/gcesapelo_2014_10_14_120002.jpg",0
"images/uwmfieldsta_2016_07_31_120108.jpg",0
"images/oregonMP_2015_06_27_120109.jpg",0
"images/poudreriver_2016_02_01_120006.jpg",0
"images/harvardbarn2_2016_08_24_120304.jpg",0
"images/downerwoods_2014_02_20_113103.jpg",1
"images/palamanui_2017_11_27_115106.jpg",0
"images/NEON.D07.MLBS.DP1.00033_2018_02_04_120006.jpg",1
"images/jasperridge_2013_01_05_113104.jpg",0
"images/rosemountconv_2017_05_31_120000.jpg",0
"images/oregonMP_2017_12_30_120109.jpg",0
"images/waahila_2017_07_04_115905.jpg",0
"images/lethbridge_2012_10_06_120117.jpg",0
"images/goodwater_2016_06_29_120006.jpg",0
"images/vaira_2010_10_11_120200.jpg",0
"images/jersand_2017_12_29_120005.jpg",0
"images/laclaflamme_2016_02_05_113005.jpg",0
"images/willowcreek_2014_07_15_120111.jpg",0
"images/spruceT4P04E_2017_02_04_114605.jpg",0
"images/umichbiological_2010_10_19_120126.jpg",0
"images/NEON.D03.DSNY.DP1.00042_2017_09_06_120005.jpg",0
"images/spruceT0P19E_2015_09_20_120006.jpg",0
"images/willowcreek_2013_02_16_120124.jpg",1
"images/canadaOA_2015_09_15_120125.jpg",1
"images/usgseros_2017_07_04_120005.jpg",0
"images/NEON.D04.GUAN.DP1.00033_2016_12_28_120006.jpg",0
"images/nist_2017_09_18_115506.jpg",0
"images/burnssagebrush_2014_02_23_120108.jpg",0
"images/NEON.D16.MART.DP1.20002_2018_03_26_120005.jpg",0
"images/NEON.D01.HARV.DP1.00042_2017_03_29_120006.jpg",0
"images/montenegro_2016_06_18_120006.jpg",0
"images/kingmanfarm_2017_10_30_121706.jpg",0
"images/canadaOA_2013_08_31_120134.jpg",0
"images/imcrkridge1_2013_05_25_120606.jpg",0
"images/missouriozarks_2014_10_10_113118.jpg",0
"images/bostoncommon_2014_01_26_115921.jpg",0
"images/eslm1_2015_07_21_120109.jpg",0
"images/ashburnham_2013_06_24_120104.jpg",1
"images/austincary_2016_03_31_120007.jpg",0
"images/jernort_2017_04_05_114508.jpg",0
"images/lethbridge_2015_02_18_120110.jpg",0
"images/gcesapelo_2017_03_18_120002.jpg",0
"images/vancouverisland_2016_01_14_120008.jpg",0
"images/umichbiological2_2016_02_11_120004.jpg",0
"images/northattleboroma_2012_05_01_120923.jpg",0
"images/NEON.D09.NOGP.DP1.00033_2018_01_27_120006.jpg",0
"images/jasperridge_2015_10_30_120001.jpg",0
"images/NEON.D02.SERC.DP1.00042_2016_06_05_120005.jpg",0
"images/readingma_2016_05_07_120106.jpg",0
"images/burnssagebrush_2016_05_22_120105.jpg",0
"images/silverton_2017_03_24_120114.jpg",0
"images/cperuvb_2017_11_12_120008.jpg",0
"images/southerngreatplains_2014_01_08_120104.jpg",0
"images/eslm2_2015_01_02_120107.jpg",0
"images/howland1_2007_10_12_120100.jpg",1
"images/lethbridge_2015_05_18_120111.jpg",0
"images/spruceT4P13_2017_09_08_115405.jpg",0
"images/shalehillsczo_2013_09_24_120105.jpg",0
"images/caryinstitute_2015_02_26_115029.jpg",0
"images/NEON.D09.PRPO.DP1.20002_2018_02_11_120006.jpg",0
"images/canadaOA_2012_07_24_120125.jpg",0
"images/grandteton_2017_11_02_120009.jpg",2
"images/kansas_2017_08_19_120900.jpg",0
"images/spruceT9P17_2016_07_01_080005.jpg",0
"images/austincary_2018_03_19_120008.jpg",0
"images/kamuela_2015_11_01_120146.jpg",1
"images/NEON.D04.LAJA.DP1.00033_2017_05_20_120006.jpg",0
"images/laurentides_2012_05_21_120116.jpg",0
"images/windriver_2012_05_29_120134.jpg",0
"images/eslma_2016_03_09_120103.jpg",0
"images/missouriozarks_2014_08_02_120110.jpg",0
"images/NEON.D11.CLBJ.DP1.00033_2017_07_11_120006.jpg",0
"images/arbutuslake_2009_03_28_120142.jpg",0
"images/millhaft_2015_10_05_120007.jpg",0
"images/montenegro_2016_11_25_120012.jpg",0
"images/arbutuslakeinlet_2016_12_21_120007.jpg",1
"images/nist_2017_12_04_115505.jpg",0
"images/kansas_2017_10_07_120900.jpg",0
"images/harvardhemlock2_2016_06_29_120006.jpg",0
"images/spruceT9P17_2016_09_07_121406.jpg",0
"images/harvard_2018_03_03_120135.jpg",0
"images/harvardbarn_2017_02_05_120105.jpg",0
"images/turkeypointenf39_2013_05_05_120112.jpg",0
"images/cperagm_2016_11_07_120007.jpg",0
"images/NEON.D02.POSE.DP1.20002_2017_06_04_120006.jpg",0
"images/sanford_2018_02_18_120105.jpg",0
"images/NEON.D08.MAYF.DP1.20002_2018_02_07_120005.jpg",0
"images/niwot3_2016_12_30_120005.jpg",0
"images/caryinstitute_2016_04_16_120457.jpg",0
"images/niwot5_2017_01_10_120007.jpg",1
"images/NEON.D03.JERC.DP1.00033_2016_12_26_120005.jpg",0
"images/howland1_2016_07_09_120144.jpg",1
"images/chibougamau_2010_11_29_120137.jpg",0
"images/laupahoehoe_2017_05_22_115016.jpg",2
"images/huyckpreserveny_2017_01_30_120006.jpg",0
"images/morganmonroe2_2017_07_14_121406.jpg",0
"images/howland1_2014_07_04_120142.jpg",0
"images/sanford_2016_06_16_120105.jpg",1
"images/alligatorriver_2012_07_25_120109.jpg",1
"images/vaira_2015_10_10_120104.jpg",0
"images/NEON.D10.RMNP.DP1.00042_2017_07_23_120005.jpg",0
"images/queens_2016_07_13_120008.jpg",0
"images/merbleue_2016_01_29_120924.jpg",1
"images/spruceT2P20_2016_05_19_120006.jpg",0
"images/NEON.D14.SRER.DP1.00042_2018_04_09_120006.jpg",0
"images/NEON.D03.JERC.DP1.00033_2017_11_26_120006.jpg",0
"images/NEON.D09.NOGP.DP1.00042_2017_12_09_120006.jpg",0
"images/NEON.D10.CPER.DP1.00042_2017_05_18_120006.jpg",0
"images/archboldbahia_2017_05_27_120007.jpg",0
"images/humnokericea_2017_11_17_120007.jpg",0
"images/laurentides_2014_09_26_120041.jpg",0
"images/eslm2_2014_07_21_120105.jpg",0
"images/nationalelkrefuge_2016_06_22_120008.jpg",0
"images/dukehw_2015_08_15_120110.jpg",0
"images/kansas_2015_11_01_120900.jpg",0
"images/arsmnswanlake1_2016_07_16_120011.jpg",0
"images/glees_2016_02_02_120006.jpg",1
"images/warrenwilson_2016_09_03_120009.jpg",0
"images/harvardhemlock_2016_09_16_120145.jpg",0
"images/bartlettir_2008_08_09_120552.jpg",0
"images/tapajos_2010_07_25_091141.jpg",1
"images/NEON.D10.CPER.DP1.00042_2017_10_12_120005.jpg",0
"images/nationalelkrefuge_2015_09_16_120008.jpg",1
"images/canadaOBS_2018_04_13_120131.jpg",0
"images/austincary_2017_01_25_120008.jpg",0
"images/barrocolorado_2016_04_24_120106.jpg",0
"images/NEON.D03.DSNY.DP1.00033_2018_01_15_120006.jpg",0
"images/canadaOBS_2014_02_08_120132.jpg",0
"images/NEON.D13.NIWO.DP1.00042_2017_04_03_120006.jpg",0
"images/bartlettir_2014_09_14_120108.jpg",0
"images/spruceT9P17_2015_12_13_113006.jpg",0
"images/spruceA0P21_2017_07_17_115005.jpg",0
"images/proctor_2014_02_28_114639.jpg",1
"images/mandanh5_2016_08_28_120006.jpg",0
"images/howland2_2017_10_28_120003.jpg",0
"images/humnokericec_2016_09_01_120007.jpg",0
"images/eslma_2015_04_04_120106.jpg",0
"images/springfieldma_2016_10_08_120925.jpg",0
"images/NEON.D04.LAJA.DP1.00033_2017_08_18_120006.jpg",0
"images/turkeypointdbf_2012_08_13_080106.jpg",0
"images/arsltarmdcr_2018_02_06_115107.jpg",0
"images/palamanui_2018_02_01_115105.jpg",0
"images/canadaOBS_2014_03_06_123156.jpg",1
"images/NEON.D13.NIWO.DP1.00033_2017_06_14_120006.jpg",0
"images/turkeypointdbf_2014_12_26_120118.jpg",0
"images/palamanui_2018_03_15_115105.jpg",0
"images/harvardhemlock_2017_02_21_120144.jpg",0
"images/NEON.D10.CPER.DP1.00042_2016_12_15_120006.jpg",0
"images/laurentides_2015_11_10_120054.jpg",0
"images/bartlettir_2010_02_07_121001.jpg",0
"images/NEON.D01.HARV.DP1.00033_2017_11_20_120006.jpg",0
"images/jasperridge_2014_11_18_120001.jpg",0
"images/turkeypointenf74_2017_04_25_120158.jpg",0
"images/spruceT6P16ESH_2018_01_19_115905.jpg",0
"images/worcester_2015_05_26_120135.jpg",0
"images/quickbird_2014_07_19_120007.jpg",0
"images/sevilletashrub_2017_02_26_083005.jpg",0
"images/hubbardbrook_2016_07_01_120136.jpg",1
"images/kelloggcorn_2017_11_12_110700.jpg",1
"images/umichbiological_2014_04_26_120004.jpg",0
